parkCode,states,fullName,designation,latitude,longitude,latLong,fee_usd,fee_type,fee_description
azru,NM,Aztec Ruins National Monument,National Monument,36.83682216,-107.9999245,"lat:36.83682216, long:-107.9999245",0.0,Entrance Fee,"As of May 1, 2018, this is a fee-free park."
band,NM,Bandelier National Monument,National Monument,35.77898596,-106.3317124,"lat:35.77898596, long:-106.3317124",25.0,Per vehicle,"Entrance fee per vehicle, non-commercial"
band,NM,Bandelier National Monument,National Monument,35.77898596,-106.3317124,"lat:35.77898596, long:-106.3317124",20.0,Motorcycle,Per motorcycle with up to 2 riders
band,NM,Bandelier National Monument,National Monument,35.77898596,-106.3317124,"lat:35.77898596, long:-106.3317124",15.0,Bicycle/pedestrian,per person fee
cavo,NM,Capulin Volcano National Monument,National Monument,36.78171096,-103.9710427,"lat:36.78171096, long:-103.9710427",20.0,Capulin Volcano Entrance Fee--Private Vehicle,"receipt valid for 7 Days
Admits private, non-commercial vehicle (15 passenger capacity or less) and all occupants to Capulin Volcano National Monument. Please contact us in advance if you are arriving in a large vehicle (RV) or bus. The maximum size of a vehicle allowed on the Volcano Road without a permit is 26 feet in length and/or 8 feet in width."
cavo,NM,Capulin Volcano National Monument,National Monument,36.78171096,-103.9710427,"lat:36.78171096, long:-103.9710427",15.0,Capulin Volcano Entrance Fee--Private Motorcycle,"receipt valid for 7 Days
Admits one private motorcycle and all occupants to Capulin Volcano National Monument. Capulin Volcano accepts the America the Beautiful - Federal Lands Passes (Interagency Annual, Senior, and Access passes) in place of an entrance fee."
cavo,NM,Capulin Volcano National Monument,National Monument,36.78171096,-103.9710427,"lat:36.78171096, long:-103.9710427",10.0,Capulin Volcano Entrance Fee--Non-Commercial Organized Groups per Person Fee,"Valid for 7 days. Fees won't exceed the commercial fee for the same-sized vehicle. Individuals or families with a valid Annual or Lifetime pass may use their pass for entry at the per person rate. Present pass & photo ID on entry. Contact us in advance if you're in a large vehicle (RV) or bus. Max vehicle size allowed on the Volcano Road without a permit: 26' long, 8' wide"
cavo,NM,Capulin Volcano National Monument,National Monument,36.78171096,-103.9710427,"lat:36.78171096, long:-103.9710427",25.0,Capulin Volcano Entrance Fee--Commercial Tours of 1 to 6 people,"A commercial tour is defined as consisting of one or more persons traveling on an itinerary that has been packaged, priced, or sold for leisure or recreational purposes by an organization that realizes financial gain through the provision of the service. The entry fees of commercial tours are based upon the total capacity of vehicles that can carry seven or more passengers regardless of the actual number of passengers."
cavo,NM,Capulin Volcano National Monument,National Monument,36.78171096,-103.9710427,"lat:36.78171096, long:-103.9710427",40.0,Capulin Volcano Entrance Fee--Commercial Tours of 7 to 25 people,"A commercial tour is defined as consisting of one or more persons traveling on an itinerary that has been packaged, priced, or sold for leisure or recreational purposes by an organization that realizes financial gain through the provision of the service. The entry fees of commercial tours are based upon the total capacity of vehicles that can carry seven or more passengers regardless of the actual number of passengers."
cavo,NM,Capulin Volcano National Monument,National Monument,36.78171096,-103.9710427,"lat:36.78171096, long:-103.9710427",100.0,Capulin Volcano Entrance Fee--Commercial Tours of 26 or more people,"A commercial tour is defined as consisting of one or more persons traveling on an itinerary that has been packaged, priced, or sold for leisure or recreational purposes by an organization that realizes financial gain through the provision of the service. The entry fees of commercial tours are based upon the total capacity of vehicles that can carry seven or more passengers regardless of the actual number of passengers."
cave,NM,Carlsbad Caverns National Park,National Park,32.14089463,-104.5529688,"lat:32.14089463, long:-104.5529688",15.0,Adults (Per Person),16 years and older
cave,NM,Carlsbad Caverns National Park,National Park,32.14089463,-104.5529688,"lat:32.14089463, long:-104.5529688",0.0,Children,15 years old and under
chcu,NM,Chaco Culture National Historical Park,National Historical Park,36.03963414,-107.9560076,"lat:36.03963414, long:-107.9560076",25.0,Vehicle Entrance Fee,Vehicle entrance is for all visitors who drive to the park in private vehicles and provides admittance for seven days.
chcu,NM,Chaco Culture National Historical Park,National Historical Park,36.03963414,-107.9560076,"lat:36.03963414, long:-107.9560076",20.0,Motorcycle Entrance Fee,Motorcycle entrance allows one motorcycle to enter for seven days.
chcu,NM,Chaco Culture National Historical Park,National Historical Park,36.03963414,-107.9560076,"lat:36.03963414, long:-107.9560076",15.0,Individual Entrance Fee,"Allows a single individual traveling on foot, bicycle or as an individual in a non-commercial group to enter the park for seven days."
elca,"NM,TX",El Camino Real de Tierra Adentro National Historic Trail,National Historic Trail,33.7990672546,-106.866386195,"lat:33.7990672546, long:-106.866386195",0.0,Entrance fees vary site by site,"There are no user or entry fees for El Camino Real. Fees may be charged at some trail-related federal, state, or locally owned historic sites and interpretive facilities. Please contact individual trail sites before visiting for more information."
elma,NM,El Malpais National Monument,National Monument,34.88422799,-107.9950948,"lat:34.88422799, long:-107.9950948",0.0,El Malpais National Monument Entrance Fee,There is no fee to enter El Malpais National Monument.
elmo,NM,El Morro National Monument,National Monument,35.03895916,-108.3463984,"lat:35.03895916, long:-108.3463984",0.0,El Morro National Monument Entrance Fee,There is no fee to enter El Morro National Monument.
foun,NM,Fort Union National Monument,National Monument,35.90700629,-105.0145185,"lat:35.90700629, long:-105.0145185",0.0,Fees,There is NO FEE to enter Fort Union National Monument. Enjoy your visit!
gicl,NM,Gila Cliff Dwellings National Monument,National Monument,33.22715258,-108.2706711,"lat:33.22715258, long:-108.2706711",0.0,No Entrance Fee,As of August 2019 Gila Cliff Dwellings National Monument is a fee free park.
mapr,"NM,WA,TN",Manhattan Project National Historical Park,National Historical Park,35.88096,-106.30214,"lat:35.88096, long:-106.30214",0.0,Manhattan Project NHP Entrance Fee,There is no fee to enter the Manhattan Project National Historical Park.
peco,NM,Pecos National Historical Park,National Historical Park,35.54192238,-105.6814684,"lat:35.54192238, long:-105.6814684",0.0,Fee-Free Entrance to Park,"Pecos National Historical Park is fee-free, excepting commercial groups, special use permits, etc. Donations are accepted at the Visitor Center."
petr,NM,Petroglyph National Monument,National Monument,35.13915998,-106.7491456,"lat:35.13915998, long:-106.7491456",2.0,Boca Negra Canyon has a $2 parking fee on weekends and $1 on weekdays.,"The Boca Negra Canyon unit of Petroglyph National Monument is owned, staffed, and managed by the City of Albuquerque Open Space Division and has a $2 parking fee on weekends and a $1 fee on weekdays. No entrance or user fees are charged at the monument's other trailheads. Petroglyph does not sell the Annual or Senior passes."
sapu,NM,Salinas Pueblo Missions National Monument,National Monument,34.35423203,-106.2050309,"lat:34.35423203, long:-106.2050309",0.0,Salinas Pueblo Entrance Fee,There is no fee to enter Salinas Pueblo Missions National Monument.
vall,NM,Valles Caldera National Preserve,National Preserve,35.91682872,-106.5195724,"lat:35.91682872, long:-106.5195724",25.0,Entrance Fee - By Vehicle,"Non-commercial car, van, pickup truck, motorcycle or RV: $25 per vehicle (no per-person fee)"
vall,NM,Valles Caldera National Preserve,National Preserve,35.91682872,-106.5195724,"lat:35.91682872, long:-106.5195724",10.0,"Entrance Fee - By Foot, Bicycle, Horse, or Non-commercial Bus","Entry into the preserve by foot, bicycle, horse, or non-commercial bus: $10 per person aged 16 and older (academic fee waivers may be available for curriculum-based educational trips)."
whsa,NM,White Sands National Park,National Park,32.77907858,-106.3333461,"lat:32.77907858, long:-106.3333461",25.0,White Sands National Park Entrance - Vehicle,"Per vehicle fee is charged to visitors for entry by a single, private non-commercial vehicle. Entrance fees are valid for reentry for seven consecutive days from the date of purchase."
whsa,NM,White Sands National Park,National Park,32.77907858,-106.3333461,"lat:32.77907858, long:-106.3333461",15.0,White Sands National Park Entrance - Person,"Per person fee is charged to visitors for entry by means other than a single, private non-commercial vehicle. This includes, but is not limited to, individuals who enter the park by walking and bicycling. Entrance fees are valid for reentry for seven consecutive days from the date of purchase."
whsa,NM,White Sands National Park,National Park,32.77907858,-106.3333461,"lat:32.77907858, long:-106.3333461",20.0,White Sands National Park Entrance - Motorcycle,Entrance fees are valid for entry for seven consecutive days from the date of purchase.
whsa,NM,White Sands National Park,National Park,32.77907858,-106.3333461,"lat:32.77907858, long:-106.3333461",45.0,White Sands National Park Entrance - Annual Vehicle Pass,"This pass admits the pass holder and three persons (16 years and older) in a private non-commercial vehicle into the park for free for a period of one year from month of purchase. It can only be purchased at the entrance station to White Sands National Park. This pass does not apply to special use fees, such as camping and interpretive program fees."
whsa,NM,White Sands National Park,National Park,32.77907858,-106.3333461,"lat:32.77907858, long:-106.3333461",80.0,America the Beautiful - Annual Park Pass,"The America the Beautiful National Parks and Federal Recreational Lands Pass is your ticket to more than 2,000 federal recreation sites across the country. A pass covers entrance, standard amenity fees and day use fees for a driver and all passengers in a personal vehicle at per vehicle fee areas (or up to four adults at sites that charge per person). Children age 15 or under are admitted free."
grba,NV,Great Basin National Park,National Park,38.94617378,-114.2579782,"lat:38.94617378, long:-114.2579782",0.0,Entrance Fees,Great Basin National Park has no entrance fees.
tusk,NV,Tule Springs Fossil Beds National Monument,National Monument,36.3893217,-115.3202223,"lat:36.3893217, long:-115.3202223",0.0,Tule Springs Entrance Fees,No fees or passes are currently required to access Tule Springs Fossil Beds National Monument.
afbg,NY,African Burial Ground National Monument,National Monument,40.71452681,-74.00447358,"lat:40.71452681, long:-74.00447358",0.0,Entrance Fee,Admission to this park site is free of charge.
cacl,NY,Castle Clinton National Monument,National Monument,40.70347795,-74.01680558,"lat:40.70347795, long:-74.01680558",0.0,Castle Clinton Entrance Fee,open to all
elro,NY,Eleanor Roosevelt National Historic Site,National Historic Site,41.76208482,-73.89894026,"lat:41.76208482, long:-73.89894026",0.0,Tour of Val-Kill Cottage,There are no fees for guided tours of Val-Kill Cottage.
elro,NY,Eleanor Roosevelt National Historic Site,National Historic Site,41.76208482,-73.89894026,"lat:41.76208482, long:-73.89894026",0.0,Park Entrance Fee,There are no entrance fees for visiting the park.
feha,NY,Federal Hall National Memorial,National Memorial,40.70731192,-74.01025636,"lat:40.70731192, long:-74.01025636",0.0,Entrance Fee,Admission to this park site is free of charge.
fiis,NY,Fire Island National Seashore,National Seashore,40.69668638,-73.00013462,"lat:40.69668638, long:-73.00013462",0.0,No Entrance Fee,There are no entrance fees for Fire Island National Seashore but plan to pay parking and/or transportation fees for most sites.
